service,...1,Value,Percentage,service_long
IMP_BL,3,3,25.1256281407035,How_important_are_these_services_to_you?_-_Borrowing_laptops
IMP_BL,4,4,18.8442211055276,How_important_are_these_services_to_you?_-_Borrowing_laptops
IMP_CFCPS,1,1,10.955710955711,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CFCPS,2,2,15.6177156177156,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CFCPS,3,3,32.6340326340326,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CFCPS,4,4,40.7925407925408,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CMS,1,1,61.7940199335548,How_important_are_these_services_to_you?_-_Canvas
IMP_CMS,2,2,12.624584717608,How_important_are_these_services_to_you?_-_Canvas
IMP_CMS,3,3,9.96677740863787,How_important_are_these_services_to_you?_-_Canvas
IMP_CMS,4,4,15.6146179401993,How_important_are_these_services_to_you?_-_Canvas
IMP_CMSS,1,1,64.7651006711409,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CMSS,2,2,14.4295302013423,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CMSS,3,3,10.4026845637584,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CMSS,4,4,10.4026845637584,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CS,1,1,25.8485639686684,How_important_are_these_services_to_you?_-_Online_collaborative_software
IMP_CS,2,2,12.7937336814621,How_important_are_these_services_to_you?_-_Online_collaborative_software
IMP_CS,3,3,19.8433420365535,How_important_are_these_services_to_you?_-_Online_collaborative_software
IMP_CS,4,4,41.5143603133159,How_important_are_these_services_to_you?_-_Online_collaborative_software
IMP_CTS,1,1,14.7540983606557,How_important_are_these_services_to_you?_-_Campus_telephone_services
IMP_CTS,2,2,23.4192037470726,How_important_are_these_services_to_you?_-_Campus_telephone_services
IMP_CTS,3,3,26.6978922716628,How_important_are_these_services_to_you?_-_Campus_telephone_services
IMP_CTS,4,4,35.1288056206089,How_important_are_these_services_to_you?_-_Campus_telephone_services
IMP_DCR,1,1,10.2803738317757,How_important_are_these_services_to_you?_-_Desktop_laptop_computer_replacement
IMP_DCR,2,2,9.34579439252336,How_important_are_these_services_to_you?_-_Desktop_laptop_computer_replacement
IMP_DCR,3,3,23.3644859813084,How_important_are_these_services_to_you?_-_Desktop_laptop_computer_replacement
IMP_DCR,4,4,57.0093457943925,How_important_are_these_services_to_you?_-_Desktop_laptop_computer_replacement
IMP_ELCS,1,1,2.26757369614512,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_ELCS,2,2,1.58730158730159,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_ELCS,3,3,9.97732426303855,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_ELCS,4,4,86.1678004535147,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_FPC,1,1,3.39366515837104,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_FPC,2,2,7.9185520361991,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_FPC,3,3,23.3031674208145,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_FPC,4,4,65.3846153846154,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_GAIT,1,1,63.6103151862464,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_GAIT,2,2,18.9111747851003,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_GAIT,3,3,11.1747851002865,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_GAIT,4,4,6.30372492836676,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_ITSPP,1,1,4.81651376146789,How_important_are_these_services_to_you?_-_Information_technology_security_policies_and_procedures
IMP_ITSPP,2,2,11.4678899082569,How_important_are_these_services_to_you?_-_Information_technology_security_policies_and_procedures
IMP_ITSPP,3,3,32.3394495412844,How_important_are_these_services_to_you?_-_Information_technology_security_policies_and_procedures
IMP_ITSPP,4,4,51.3761467889908,How_important_are_these_services_to_you?_-_Information_technology_security_policies_and_procedures
IMP_OCS,1,1,4.90654205607477,How_important_are_these_services_to_you?_-_Overall_computing_service
IMP_OCS,2,2,7.71028037383178,How_important_are_these_services_to_you?_-_Overall_computing_service
IMP_OCS,3,3,23.3644859813084,How_important_are_these_services_to_you?_-_Overall_computing_service
IMP_OCS,4,4,64.018691588785,How_important_are_these_services_to_you?_-_Overall_computing_service
IMP_OMOS,1,1,21.7391304347826,How_important_are_these_services_to_you?_-_Overall_DLINQ_services
IMP_OMOS,2,2,19.2546583850932,How_important_are_these_services_to_you?_-_Overall_DLINQ_services
IMP_OMOS,3,3,32.9192546583851,How_important_are_these_services_to_you?_-_Overall_DLINQ_services
IMP_OMOS,4,4,26.0869565217391,How_important_are_these_services_to_you?_-_Overall_DLINQ_services
IMP_PWAC,1,1,3.19634703196347,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_PWAC,2,2,1.59817351598174,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_PWAC,3,3,8.67579908675799,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_PWAC,4,4,86.5296803652968,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_RCTN,1,1,7.56501182033097,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_RCTN,2,2,11.8203309692671,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_RCTN,3,3,30.4964539007092,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_RCTN,4,4,50.1182033096927,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_SGAIT,1,1,63.9769452449568,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,2,2,16.1383285302594,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,3,3,11.5273775216138,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,4,4,8.35734870317003,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SII,1,1,17.6165803108808,How_important_are_these_services_to_you?_-_Support_for_your_innovative_ideas
IMP_SII,2,2,25.3886010362694,How_important_are_these_services_to_you?_-_Support_for_your_innovative_ideas
IMP_SII,3,3,33.9378238341969,How_important_are_these_services_to_you?_-_Support_for_your_innovative_ideas
IMP_SII,4,4,23.0569948186528,How_important_are_these_services_to_you?_-_Support_for_your_innovative_ideas
IMP_STMS,1,1,21.6624685138539,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_STMS,2,2,17.8841309823678,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_STMS,3,3,24.1813602015113,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_STMS,4,4,36.272040302267,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_TMS,1,1,22.5063938618926,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
IMP_TMS,2,2,15.0895140664962,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
IMP_TMS,3,3,19.693094629156,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
IMP_TMS,4,4,42.7109974424552,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
INF_AATD,1,1,44.0366972477064,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AATD,2,2,36.9266055045872,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AATD,3,3,16.5137614678899,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AATD,4,4,2.52293577981651,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_ATRW,1,1,26.4367816091954,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,2,2,47.5862068965517,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,3,3,23.6781609195402,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,4,4,2.29885057471264,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATS,1,1,11.8721461187215,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,2,2,49.7716894977169,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,3,3,34.703196347032,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,4,4,3.65296803652968,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_GAIT,1,1,62.5866050808314,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,2,2,26.7898383371824,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,3,3,8.77598152424942,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,4,4,1.84757505773672,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,1,1,37.7314814814815,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,2,2,29.8611111111111,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,3,3,21.0648148148148,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,4,4,11.3425925925926,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_OOO,1,1,32.7146171693735,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_OOO,2,2,32.7146171693735,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_OOO,3,3,24.5939675174014,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_OOO,4,4,9.97679814385151,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_PGL,1,1,33.3333333333333,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_PGL,2,2,33.5664335664336,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_PGL,3,3,26.5734265734266,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_PGL,4,4,6.52680652680653,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_SDD,1,1,29.0993071593533,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDD,2,2,31.6397228637413,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDD,3,3,27.2517321016166,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDD,4,4,12.0092378752887,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDOT,1,1,25.0574712643678,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_SDOT,2,2,31.7241379310345,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_SDOT,3,3,30.1149425287356,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_SDOT,4,4,13.1034482758621,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_TE,1,1,55.1162790697674,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Trial_and_error
LRN_TE,2,2,30.2325581395349,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Trial_and_error
LRN_TE,3,3,10,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Trial_and_error
